root_shell,su_attempted,dst_host_same_src_port_rate,service_http,service_telnet,label
0.99999994,0.99999946,0.99999875,1.0,0.99999964,4
0.99999976,0.9999985,0.9999965,0.9999999,0.99999905,4
0.9999995,0.99999696,0.99999493,0.9999997,0.99999815,4
0.9999996,0.999998,0.99999577,0.99999976,0.99999845,4
0.99999976,0.9999988,0.9999952,0.9999998,0.9999991,4
0.9999989,0.99999475,0.99998933,0.9999994,0.99999624,4
0.9999993,0.99999493,0.9999917,0.9999995,0.9999973,4
0.99999934,0.9999957,0.99999285,0.9999997,0.9999976,4
0.9999995,0.9999967,0.9999915,0.9999997,0.99999815,4
0.99999976,0.9999987,0.9999969,0.9999999,0.999999,4
0.9999989,0.99999493,0.9999867,0.9999994,0.99999565,4
0.99999946,0.9999977,0.9999924,0.9999997,0.99999803,4
0.9999986,0.99999213,0.99998385,0.999999,0.9999945,4
0.99999934,0.9999955,0.9999933,0.9999996,0.9999976,4
0.99999976,0.9999984,0.9999969,0.9999999,0.99999887,4
0.9999994,0.9999955,0.99999166,0.9999996,0.9999976,4
0.99999976,0.99999833,0.9999969,0.9999999,0.9999989,4
0.9999999,0.9999993,0.99999857,1.0,0.9999996,4
0.9999992,0.9999963,0.9999911,0.9999995,0.9999972,4
0.99999964,0.9999981,0.99999446,0.99999976,0.9999986,4
0.99999917,0.9999948,0.9999906,0.99999946,0.99999666,4
0.99999934,0.99999535,0.9999924,0.9999995,0.9999972,4
0.99999714,0.99998534,0.9999776,0.9999985,0.9999912,4
0.9999998,0.99999815,0.99999636,0.9999999,0.999999,4
0.9999995,0.99999756,0.9999933,0.9999998,0.9999985,4
0.9999995,0.9999969,0.99999356,0.99999976,0.99999803,4
0.99999946,0.9999962,0.9999936,0.99999964,0.9999979,4
0.9999996,0.99999607,0.99999523,0.9999997,0.9999974,4
0.9999999,0.99999934,0.99999815,0.99999994,0.9999996,4
0.9999986,0.9999917,0.99998605,0.99999917,0.99999493,4
0.9999995,0.9999981,0.99999434,0.99999976,0.9999983,4
0.99999976,0.9999988,0.9999972,0.9999998,0.9999988,4
0.9999994,0.99999595,0.9999926,0.9999997,0.9999977,4
0.9999995,0.9999977,0.99999416,0.9999998,0.9999985,4
0.99999976,0.99999833,0.9999962,0.9999998,0.9999993,4
0.9999999,0.9999989,0.99999756,0.9999999,0.99999917,4
0.99999964,0.9999984,0.99999464,0.9999998,0.9999983,4
0.99999976,0.99999875,0.9999968,0.9999999,0.9999993,4
1.0,0.9999997,0.9999991,1.0,0.9999998,4
0.9999998,0.999999,0.9999975,0.9999999,0.99999917,4
0.99999917,0.9999955,0.999989,0.9999994,0.9999957,4
0.9999986,0.9999942,0.9999854,0.99999917,0.9999951,4
0.9999998,0.999999,0.99999756,0.9999999,0.9999993,4
0.99999815,0.999991,0.99998,0.999999,0.99999386,4
0.99999756,0.99999094,0.99998206,0.99999875,0.9999921,4
0.9999994,0.9999955,0.9999922,0.9999996,0.9999977,4
0.9999997,0.9999982,0.9999963,0.9999998,0.9999988,4
0.9999989,0.9999935,0.9999876,0.99999946,0.9999968,4
0.9999996,0.99999744,0.99999326,0.9999997,0.999998,4
0.99999875,0.9999934,0.9999844,0.9999993,0.9999955,4
0.9999999,0.9999992,0.9999973,0.99999994,0.9999991,4
0.9999979,0.99999136,0.9999811,0.9999987,0.9999941,4
0.9999997,0.99999815,0.9999957,0.9999999,0.99999875,4
0.99999905,0.999994,0.9999876,0.9999994,0.9999959,4
0.9999998,0.9999986,0.9999964,0.9999999,0.99999905,4
0.9999994,0.9999962,0.9999924,0.99999964,0.9999977,4
0.9999995,0.99999726,0.999994,0.99999976,0.99999803,4
0.999999,0.99999326,0.9999882,0.99999946,0.9999962,4
0.9999992,0.99999696,0.999991,0.9999996,0.99999726,4
0.99999887,0.9999949,0.99998784,0.9999993,0.999995,4
0.9999999,0.99999887,0.99999785,0.99999994,0.9999993,4
0.99999934,0.9999953,0.99999225,0.9999996,0.9999976,4
0.9999995,0.99999774,0.99999374,0.9999997,0.9999983,4
0.9999998,0.99999905,0.99999774,0.99999994,0.9999992,4
0.9999991,0.99999523,0.99998885,0.9999994,0.99999547,4
0.9999988,0.999994,0.9999853,0.9999992,0.99999565,4
0.9999992,0.9999938,0.99999166,0.9999995,0.9999966,4
0.9999997,0.9999978,0.99999493,0.9999998,0.99999887,4
0.99999845,0.9999931,0.99998,0.9999988,0.99999446,4
0.9999996,0.9999975,0.99999416,0.9999998,0.9999983,4
0.9999994,0.9999965,0.9999916,0.9999996,0.9999974,4
0.99999964,0.99999815,0.999995,0.9999998,0.99999875,4
0.9999999,0.99999934,0.99999833,1.0,0.9999995,4
0.9999991,0.99999464,0.9999878,0.9999994,0.99999547,4
0.9999997,0.999998,0.9999957,0.9999998,0.99999857,4
0.99999934,0.99999654,0.99999136,0.9999997,0.99999785,4
0.99999946,0.9999971,0.99999374,0.9999997,0.99999774,4
0.9999994,0.999997,0.9999922,0.99999976,0.9999977,4
0.9999998,0.999999,0.99999666,0.9999999,0.99999934,4
0.9999993,0.99999654,0.99999285,0.99999964,0.9999973,4
0.99999964,0.9999979,0.99999535,0.99999976,0.9999982,4
0.9999992,0.99999607,0.99999064,0.99999946,0.99999785,4
0.99999976,0.99999875,0.9999975,0.99999994,0.9999992,4
0.9999991,0.99999416,0.9999884,0.9999994,0.9999964,4
0.9999994,0.9999964,0.99999225,0.99999964,0.9999981,4
0.9999988,0.9999916,0.99998546,0.99999917,0.9999952,4
0.99999934,0.9999961,0.99999124,0.9999996,0.9999979,4
1.0,0.9999997,0.9999992,1.0,0.9999997,4
0.99999964,0.99999833,0.9999948,0.99999976,0.99999845,4
0.99999887,0.9999944,0.9999872,0.99999917,0.99999547,4
0.9999989,0.9999935,0.99998647,0.9999991,0.9999964,4
0.99999917,0.99999535,0.99999136,0.9999995,0.9999963,4
0.9999991,0.9999941,0.9999875,0.9999995,0.9999962,4
0.99999964,0.99999714,0.99999434,0.9999997,0.99999857,4
0.9999992,0.999995,0.999991,0.9999995,0.99999726,4
0.9999994,0.99999696,0.9999932,0.9999997,0.99999815,4
0.9999991,0.9999952,0.9999882,0.99999946,0.999997,4
0.9999964,0.99998105,0.9999699,0.99999774,0.999989,4
0.99999976,0.9999987,0.99999684,0.9999999,0.999999,4
0.9999997,0.99999803,0.9999961,0.9999998,0.9999984,4
0.99999857,0.9999918,0.99998283,0.9999991,0.99999326,4
0.99999964,0.9999974,0.99999434,0.99999976,0.9999985,4
0.9999995,0.99999774,0.9999941,0.99999976,0.9999982,4
0.99999934,0.9999958,0.99999106,0.9999997,0.9999972,4
0.99999976,0.9999985,0.9999962,0.9999999,0.9999992,4
0.9999992,0.9999956,0.99999064,0.9999995,0.9999973,4
0.9999973,0.9999883,0.9999753,0.9999988,0.9999928,4
0.9999996,0.99999684,0.9999946,0.9999997,0.9999979,4
0.9999986,0.9999904,0.99998176,0.999999,0.9999945,4
0.9999988,0.999995,0.99998707,0.9999994,0.9999968,4
0.99999976,0.9999983,0.99999577,0.9999998,0.99999887,4
0.9999991,0.9999947,0.99998903,0.99999946,0.9999966,4
0.99999934,0.99999607,0.99999195,0.9999996,0.9999971,4
0.99999934,0.999996,0.9999916,0.9999997,0.9999972,4
0.99999934,0.9999971,0.9999928,0.9999997,0.99999744,4
0.9999994,0.99999523,0.9999928,0.99999964,0.99999785,4
0.9999976,0.99998456,0.99996847,0.99999815,0.9999896,4
0.9999995,0.9999978,0.99999386,0.99999976,0.9999982,4
0.99999934,0.9999965,0.99999064,0.99999964,0.9999972,4
0.99999946,0.99999684,0.99999374,0.9999997,0.999998,4
0.9999998,0.9999984,0.99999654,0.9999999,0.99999917,4
0.9999996,0.99999774,0.9999938,0.99999976,0.9999984,4
0.9999994,0.9999968,0.99999285,0.99999964,0.9999977,4
0.9999999,0.9999987,0.99999774,0.99999994,0.99999964,4
0.99999964,0.9999983,0.9999943,0.9999998,0.9999985,4
0.9999989,0.9999946,0.999991,0.9999996,0.99999636,4
0.99999934,0.9999952,0.9999932,0.9999995,0.99999714,4
0.9999993,0.99999595,0.99998885,0.9999995,0.9999964,4
0.9999985,0.99999374,0.9999836,0.99999905,0.99999547,4
0.999999,0.9999934,0.99998564,0.99999934,0.9999956,4
0.9999999,0.9999992,0.9999978,1.0,0.99999946,4
0.99999976,0.9999984,0.9999962,0.9999998,0.99999905,4
0.99999833,0.9999922,0.9999771,0.999999,0.9999938,4
0.9999992,0.9999953,0.9999875,0.9999995,0.9999968,4
0.9999996,0.9999975,0.99999356,0.9999997,0.9999985,4
0.99999946,0.9999959,0.9999917,0.99999976,0.9999979,4
0.9999999,0.9999995,0.9999985,1.0,0.9999996,4
0.9999991,0.99999523,0.9999881,0.9999994,0.9999964,4
0.9999993,0.99999505,0.99999136,0.99999964,0.99999696,4
0.99999917,0.9999959,0.9999914,0.9999995,0.9999977,4
0.9999996,0.9999974,0.9999942,0.99999976,0.9999981,4
0.99999976,0.99999887,0.9999967,0.9999999,0.9999992,4
0.99999976,0.99999845,0.99999577,0.9999998,0.9999985,4
0.99999964,0.9999977,0.9999965,0.9999998,0.9999986,4
0.99999917,0.99999547,0.999992,0.9999996,0.99999744,4
0.9999995,0.9999978,0.9999952,0.99999976,0.9999984,4
0.9999987,0.9999951,0.9999859,0.9999993,0.99999523,4
0.99999946,0.9999955,0.9999931,0.99999964,0.99999726,4
0.9999996,0.99999744,0.99999577,0.9999998,0.9999986,4
0.9999998,0.99999875,0.9999977,0.99999994,0.9999993,4
0.9999993,0.9999961,0.9999907,0.9999997,0.9999978,4
0.99999976,0.9999981,0.99999714,0.9999999,0.9999994,4
0.999999,0.999993,0.9999869,0.9999994,0.9999968,4
0.9999997,0.99999845,0.99999547,0.9999998,0.9999988,4
0.99999946,0.99999684,0.9999942,0.99999964,0.99999774,4
0.9999994,0.9999952,0.99999344,0.99999964,0.999997,4
0.9999994,0.9999963,0.9999935,0.99999964,0.99999785,4
0.9999998,0.99999857,0.9999975,0.99999994,0.9999991,4
0.9999999,0.9999993,0.999998,0.99999994,0.99999946,4
0.9999994,0.99999577,0.99999267,0.99999964,0.99999744,4
0.9999996,0.9999971,0.9999942,0.99999976,0.99999815,4
0.99999964,0.99999756,0.9999951,0.99999976,0.9999981,4
0.9999994,0.9999954,0.99999213,0.99999964,0.9999976,4
0.9999977,0.99998766,0.9999713,0.99999875,0.9999908,4
0.999999,0.9999939,0.99998695,0.99999934,0.99999666,4
0.9999999,0.99999934,0.99999803,0.99999994,0.9999994,4
0.99999845,0.999994,0.99998236,0.9999991,0.9999943,4
0.99999964,0.9999971,0.9999954,0.99999976,0.9999984,4
0.9999996,0.99999815,0.99999547,0.99999976,0.99999857,4
0.9999991,0.99999464,0.9999904,0.9999996,0.9999967,4
0.99999887,0.99999505,0.9999897,0.99999946,0.9999958,4
0.99999976,0.9999986,0.99999726,0.9999999,0.99999917,4
0.99999857,0.9999945,0.9999798,0.99999905,0.9999954,4
0.99999857,0.9999915,0.9999828,0.9999992,0.999995,4
0.9999997,0.99999875,0.99999684,0.9999999,0.9999991,4
0.9999999,0.99999887,0.9999974,0.99999994,0.99999946,4
0.99999964,0.9999969,0.9999953,0.9999998,0.9999989,4
0.9999997,0.99999845,0.9999956,0.9999998,0.99999887,4
0.9999998,0.99999875,0.9999982,0.9999999,0.9999992,4
0.99999964,0.9999973,0.99999505,0.9999998,0.9999987,4
0.9999996,0.99999756,0.99999285,0.9999997,0.9999982,4
0.9999998,0.999999,0.99999636,0.9999999,0.99999905,4
0.9999993,0.9999964,0.99999285,0.99999964,0.9999976,4
0.9999976,0.999988,0.99997485,0.99999875,0.99999285,4
0.9999992,0.99999565,0.9999914,0.9999995,0.9999975,4
0.99999845,0.999994,0.9999827,0.99999917,0.99999416,4
1.0,0.99999976,0.9999996,1.0,0.9999999,4
0.99999946,0.9999964,0.9999916,0.99999964,0.9999976,4
0.99999964,0.9999969,0.9999944,0.99999976,0.99999845,4
0.9999997,0.99999803,0.99999595,0.9999998,0.9999987,4
1.0,0.99999946,0.9999985,1.0,0.9999996,4
0.9999999,0.99999934,0.99999845,0.99999994,0.99999946,4
0.99999905,0.99999493,0.9999862,0.99999946,0.99999636,4
0.9999996,0.99999654,0.99999315,0.99999964,0.9999982,4
1.0,0.99999964,0.9999993,1.0,0.99999976,4
0.9999998,0.99999833,0.9999975,0.9999999,0.999999,4
0.9999982,0.99998957,0.999979,0.9999991,0.999994,4
0.9999999,0.9999993,0.99999833,0.99999994,0.9999994,4
0.99999917,0.99999505,0.9999878,0.9999993,0.99999577,4
0.99999976,0.9999984,0.9999968,0.9999999,0.99999917,4
0.9999997,0.99999815,0.9999951,0.9999998,0.99999833,4
0.99999964,0.9999976,0.9999953,0.99999976,0.9999985,4
0.99999964,0.99999875,0.99999523,0.9999998,0.9999986,4
0.99999946,0.9999973,0.9999911,0.99999976,0.9999981,4
0.99999976,0.99999905,0.99999726,0.9999999,0.99999917,4
0.9999985,0.9999924,0.99998456,0.9999992,0.9999941,4
0.999998,0.99998915,0.99997914,0.9999986,0.9999928,4
0.9999998,0.9999987,0.99999726,0.99999994,0.99999917,4
0.99999964,0.9999978,0.9999952,0.99999976,0.9999986,4
0.9999999,0.9999993,0.99999857,0.99999994,0.9999995,4
0.99999887,0.99999386,0.9999846,0.9999991,0.9999949,4
0.9999991,0.9999951,0.9999901,0.99999946,0.99999666,4
0.9999992,0.9999951,0.99999154,0.9999996,0.9999973,4
0.99999976,0.99999845,0.9999957,0.9999999,0.9999988,4
0.99999934,0.9999963,0.99999267,0.9999996,0.9999976,4
0.9999992,0.9999966,0.99999297,0.9999996,0.99999714,4
0.99999887,0.99999464,0.99998754,0.9999994,0.9999964,4
0.9999994,0.9999965,0.99999464,0.9999997,0.9999977,4
0.9999988,0.99999434,0.99998856,0.9999994,0.9999957,4
0.9999999,0.9999988,0.999997,0.99999994,0.9999992,4
0.9999992,0.99999523,0.9999916,0.99999946,0.99999636,4
0.9999984,0.99999213,0.9999815,0.99999905,0.9999939,4
0.99999857,0.99999475,0.9999863,0.99999934,0.999995,4
0.9999977,0.99999136,0.9999834,0.99999875,0.9999941,4
1.0,0.99999964,0.99999905,1.0,0.9999998,4
0.99999654,0.9999834,0.9999689,0.99999774,0.9999879,4
0.99999845,0.9999913,0.9999852,0.9999989,0.9999936,4
0.99999875,0.9999947,0.9999861,0.9999994,0.99999607,4
0.99999803,0.99998647,0.9999783,0.99999845,0.9999928,4
0.9999995,0.99999714,0.99999404,0.99999964,0.99999815,4
0.9999995,0.99999696,0.99999243,0.9999997,0.9999981,4
0.9999987,0.9999938,0.9999876,0.99999934,0.99999565,4
0.9999997,0.99999774,0.9999951,0.99999976,0.9999985,4
0.99999964,0.9999977,0.9999944,0.99999976,0.99999815,4
0.99999964,0.99999726,0.9999947,0.9999998,0.9999983,4
0.9999998,0.99999857,0.9999973,0.9999999,0.99999917,4
0.99999905,0.99999434,0.9999863,0.99999934,0.99999535,4
0.9999999,0.9999993,0.999998,0.99999994,0.99999934,4
0.9999993,0.99999523,0.99999213,0.99999964,0.9999977,4
0.9999996,0.9999979,0.99999446,0.99999976,0.9999988,4
0.9999989,0.99999326,0.99998313,0.99999917,0.9999963,4
0.9999997,0.99999815,0.99999666,0.9999998,0.99999845,4
0.9999975,0.99998504,0.99997044,0.9999979,0.9999915,4
0.9999997,0.9999986,0.9999962,0.9999999,0.99999917,4
0.99999964,0.99999833,0.99999654,0.9999998,0.9999988,4
0.99999994,0.9999995,0.99999857,1.0,0.9999996,4
0.99999857,0.999991,0.9999846,0.99999905,0.99999535,4
0.9999996,0.9999974,0.99999505,0.9999998,0.99999815,4
0.9999997,0.9999985,0.99999493,0.9999998,0.9999985,4
0.9999997,0.99999845,0.99999696,0.9999998,0.9999987,4
0.99999875,0.9999925,0.9999881,0.9999992,0.9999958,4
0.9999999,0.9999994,0.9999985,1.0,0.9999995,4
0.99999976,0.9999983,0.99999636,0.9999999,0.9999989,4
0.99999905,0.99999434,0.9999923,0.9999996,0.9999961,4
0.9999994,0.99999666,0.9999916,0.99999964,0.9999969,4
0.9999988,0.9999934,0.9999898,0.99999934,0.99999565,4
0.9999993,0.9999962,0.9999888,0.9999995,0.99999666,4
0.99999994,0.9999994,0.999998,1.0,0.9999996,4
0.99999964,0.9999978,0.99999493,0.9999998,0.9999986,4
0.99999785,0.99998736,0.99997705,0.9999987,0.999992,4
0.9999978,0.99998987,0.9999765,0.99999887,0.999992,4
0.99999774,0.99998873,0.99997985,0.99999875,0.99999154,4
0.99999964,0.99999815,0.9999955,0.9999998,0.99999887,4
0.9999979,0.99998975,0.9999802,0.9999986,0.9999936,4
0.9999988,0.99999446,0.99998575,0.9999993,0.9999954,4
0.99999946,0.99999654,0.9999925,0.9999997,0.99999815,4
0.9999994,0.9999956,0.9999936,0.99999964,0.99999803,4
0.9999994,0.9999973,0.99999255,0.9999997,0.9999977,4
0.9999978,0.999989,0.9999757,0.9999984,0.9999912,4
0.99999976,0.99999756,0.9999963,0.9999998,0.9999988,4
0.9999985,0.99998987,0.99998444,0.9999993,0.99999464,4
0.9999995,0.99999696,0.9999936,0.9999997,0.9999982,4
0.99999934,0.99999565,0.9999919,0.9999995,0.99999726,4
0.99999976,0.99999815,0.99999726,0.9999999,0.9999991,4
0.99999917,0.9999942,0.999991,0.9999994,0.99999654,4
0.99999946,0.9999971,0.99999344,0.99999976,0.99999774,4
0.99999946,0.99999666,0.9999939,0.99999964,0.99999803,4
1.0,0.99999976,0.9999993,1.0,0.9999998,4
0.99999934,0.99999607,0.99999195,0.9999996,0.9999969,4
0.9999998,0.99999887,0.9999974,0.99999994,0.9999991,4
0.99999964,0.9999975,0.9999942,0.9999997,0.99999845,4
0.9999996,0.99999803,0.9999948,0.99999976,0.99999803,4
0.9999997,0.99999833,0.9999957,0.9999999,0.9999988,4
0.9999993,0.99999523,0.99999136,0.9999996,0.99999714,4
0.9999963,0.99998003,0.99996394,0.9999973,0.99998564,4
0.99999917,0.99999535,0.99998987,0.9999994,0.9999967,4
0.9999997,0.999998,0.99999607,0.9999998,0.99999887,4
0.9999994,0.99999756,0.99999315,0.99999976,0.9999977,4
0.9999984,0.99999136,0.9999816,0.9999991,0.99999464,4
0.9999997,0.99999833,0.9999959,0.9999998,0.999999,4
0.9999997,0.9999985,0.99999666,0.9999998,0.99999875,4
0.999999,0.99999374,0.9999893,0.99999946,0.9999959,4
0.99999666,0.99998564,0.99996126,0.99999803,0.9999896,4
0.9999996,0.99999756,0.9999949,0.99999976,0.99999857,4
0.9999998,0.9999993,0.9999975,0.99999994,0.9999993,4
0.99999964,0.99999756,0.99999535,0.99999976,0.99999857,4
0.9999994,0.9999962,0.9999929,0.9999997,0.9999981,4
0.9999996,0.99999774,0.9999941,0.9999998,0.9999984,4
0.9999997,0.9999984,0.99999595,0.9999998,0.9999988,4
0.9999999,0.9999989,0.999998,0.99999994,0.9999994,4
0.9999998,0.999999,0.99999636,0.9999999,0.9999991,4
0.99999875,0.9999959,0.999983,0.99999934,0.9999965,4
1.0,0.9999996,0.9999989,1.0,0.99999976,4
0.99999994,0.99999934,0.9999987,1.0,0.9999995,4
0.99999917,0.99999535,0.99999005,0.9999995,0.999996,4
0.99999905,0.99999464,0.99998903,0.99999946,0.9999958,4
0.9999997,0.9999978,0.99999475,0.99999976,0.99999875,4
0.999999,0.9999943,0.99998885,0.99999946,0.99999624,4
0.9999993,0.9999959,0.99999225,0.9999995,0.9999965,4
0.9999991,0.9999944,0.99998915,0.99999946,0.99999654,4
0.9999995,0.9999967,0.9999925,0.99999964,0.99999803,4
0.9999999,0.99999917,0.99999833,0.99999994,0.99999946,4
0.9999994,0.99999547,0.99999285,0.99999964,0.9999976,4
0.99999887,0.9999932,0.999984,0.99999934,0.9999961,4
0.99999946,0.9999968,0.99999374,0.99999976,0.99999756,4
0.99999815,0.9999895,0.9999839,0.9999986,0.99999285,4
0.9999994,0.9999968,0.99999267,0.99999964,0.99999774,4
0.99999905,0.99999464,0.99998564,0.9999993,0.99999565,4
0.9999995,0.9999973,0.9999934,0.9999997,0.9999982,4
0.99999666,0.9999832,0.9999701,0.99999803,0.9999884,4
0.9999986,0.99999326,0.99998796,0.99999917,0.99999523,4
0.99999976,0.9999987,0.9999956,0.9999999,0.99999917,4
0.99999964,0.99999774,0.9999947,0.9999998,0.99999857,4
0.9999971,0.99998665,0.99997413,0.9999983,0.99998975,4
0.999999,0.9999948,0.9999895,0.99999946,0.9999973,4
0.99999976,0.99999845,0.99999666,0.9999999,0.9999989,4
0.99999934,0.9999963,0.9999913,0.99999964,0.99999726,4
1.0,0.9999998,0.9999995,1.0,0.9999999,4
0.9999987,0.9999947,0.9999883,0.9999994,0.99999565,4
0.9999997,0.999998,0.9999954,0.9999998,0.9999989,4
0.9999988,0.9999952,0.99998814,0.9999994,0.9999956,4
0.999999,0.99999505,0.9999917,0.99999934,0.99999636,4
0.9999999,0.99999946,0.9999984,1.0,0.9999995,4
0.99999964,0.9999974,0.9999932,0.9999998,0.9999986,4
0.9999995,0.9999976,0.99999386,0.9999997,0.99999785,4
0.9999998,0.99999905,0.9999979,0.99999994,0.9999992,4
0.9999996,0.9999982,0.99999493,0.99999976,0.99999845,4
0.99999976,0.9999978,0.99999624,0.9999998,0.99999857,4
0.9999996,0.9999979,0.9999952,0.99999976,0.9999989,4
0.9999995,0.9999975,0.9999933,0.99999964,0.999998,4
0.99999756,0.9999884,0.9999762,0.9999986,0.9999903,4
0.9999991,0.9999955,0.99998844,0.99999946,0.99999624,4
0.9999998,0.99999917,0.9999975,0.99999994,0.99999917,4
0.99999845,0.9999935,0.999982,0.99999917,0.99999464,4
0.9999987,0.99999464,0.9999876,0.99999934,0.9999951,4
0.9999999,0.99999887,0.999998,0.99999994,0.99999934,4
0.99999934,0.99999547,0.99999166,0.9999996,0.99999744,4
0.9999995,0.9999973,0.9999917,0.99999976,0.9999979,4
0.9999999,0.9999992,0.9999983,0.99999994,0.9999995,4
0.9999995,0.9999969,0.99999344,0.99999964,0.9999978,4
0.9999997,0.9999984,0.9999962,0.9999998,0.99999887,4
0.9999997,0.99999744,0.99999666,0.9999998,0.9999988,4
0.9999999,0.9999991,0.9999979,0.99999994,0.9999994,4
0.9999987,0.99999464,0.9999861,0.99999934,0.9999954,4
0.99999934,0.9999947,0.99999183,0.9999996,0.9999975,4
0.9999995,0.9999971,0.9999939,0.99999976,0.9999982,4
0.99999946,0.9999977,0.99999344,0.9999997,0.99999744,4
0.99999976,0.99999833,0.99999607,0.9999998,0.9999985,4
1.0,0.9999995,0.9999988,1.0,0.99999964,4
0.9999999,0.99999946,0.9999985,1.0,0.9999995,4
0.9999989,0.999993,0.99998647,0.99999934,0.999995,4
0.9999996,0.99999714,0.999993,0.99999976,0.9999979,4
0.99999917,0.9999951,0.99999017,0.9999994,0.9999968,4
0.9999999,0.999999,0.9999978,0.9999999,0.9999994,4
0.99999946,0.99999624,0.9999913,0.99999964,0.9999971,4
0.9999993,0.99999654,0.9999915,0.9999996,0.9999979,4
0.9999993,0.99999607,0.99999166,0.99999964,0.99999744,4
0.99999934,0.99999607,0.9999925,0.99999964,0.9999972,4
0.9999998,0.9999987,0.99999726,0.9999999,0.9999991,4
0.9999997,0.99999857,0.99999714,0.9999999,0.9999989,4
0.9999996,0.99999774,0.9999939,0.99999976,0.9999986,4
0.9999962,0.9999853,0.9999692,0.99999803,0.9999895,4
0.9999998,0.9999987,0.9999965,0.9999999,0.99999905,4
0.99999774,0.9999912,0.9999798,0.99999887,0.99999136,4
0.99999857,0.99999255,0.99998266,0.99999905,0.9999946,4
0.9999956,0.99998045,0.9999688,0.99999744,0.99998707,4
0.99999964,0.9999975,0.9999937,0.99999964,0.9999983,4
0.99999976,0.9999986,0.99999726,0.9999999,0.99999917,4
0.9999999,0.9999994,0.99999857,1.0,0.99999964,4
0.9999981,0.999992,0.9999804,0.99999887,0.9999938,4
0.9999997,0.9999983,0.99999636,0.9999999,0.99999905,4
0.9999991,0.9999964,0.99999,0.99999934,0.99999607,4
0.9999998,0.9999985,0.999996,0.9999999,0.999999,4
0.9999997,0.99999756,0.99999607,0.9999998,0.9999988,4
0.99999934,0.9999955,0.99999136,0.9999995,0.99999666,4
0.9999996,0.9999976,0.9999937,0.9999997,0.99999845,4
0.99999976,0.99999815,0.9999958,0.9999999,0.99999887,4
0.99999946,0.99999696,0.99999267,0.9999997,0.9999971,4
0.9999997,0.999998,0.9999963,0.9999998,0.99999875,4
0.9999973,0.9999865,0.9999713,0.99999833,0.9999899,4
1.0,0.9999997,0.9999994,1.0,0.9999998,4
0.9999994,0.9999963,0.9999912,0.9999997,0.99999756,4
0.9999992,0.9999945,0.99999017,0.9999996,0.9999968,4
0.9999982,0.9999903,0.9999825,0.9999988,0.9999948,4
0.99999774,0.9999866,0.99997354,0.99999845,0.9999906,4
0.999998,0.9999919,0.9999802,0.9999988,0.9999929,4
0.9999986,0.99999285,0.9999841,0.99999917,0.99999607,4
1.0,0.9999994,0.999999,1.0,0.9999997,4
0.9999992,0.9999942,0.99999136,0.9999995,0.9999969,4
0.99999964,0.9999979,0.9999965,0.99999976,0.9999983,4
0.9999993,0.99999475,0.9999926,0.99999946,0.9999975,4
0.9999985,0.99999464,0.99998415,0.99999917,0.99999475,4
0.9999991,0.99999565,0.999988,0.99999946,0.9999964,4
0.9999994,0.9999959,0.99999183,0.99999964,0.999998,4
0.9999999,0.9999989,0.9999978,0.99999994,0.9999993,4
0.9999987,0.9999927,0.9999878,0.99999934,0.999995,4
0.9999994,0.99999684,0.9999925,0.9999997,0.99999744,4
0.99999976,0.99999815,0.9999969,0.9999999,0.99999905,4
0.99999994,0.99999946,0.9999987,1.0,0.9999995,4
0.99999934,0.99999636,0.9999923,0.9999997,0.999998,4
0.9999998,0.999999,0.9999964,0.99999994,0.9999992,4
0.9999998,0.9999985,0.9999968,0.9999999,0.9999992,4
0.99999887,0.99999416,0.99998736,0.9999994,0.99999636,4
0.9999998,0.99999905,0.9999973,0.9999999,0.9999992,4
0.9999996,0.9999976,0.99999446,0.9999998,0.99999857,4
0.9999994,0.99999696,0.9999925,0.9999997,0.9999979,4
0.9999998,0.99999905,0.9999984,0.9999999,0.99999934,4
0.9999995,0.9999976,0.9999944,0.99999976,0.999998,4
0.9999991,0.99999493,0.9999868,0.9999992,0.99999624,4
0.99999976,0.9999985,0.9999962,0.9999998,0.99999887,4
0.99999934,0.9999971,0.99999255,0.9999996,0.9999975,4
0.9999994,0.99999595,0.99999285,0.9999997,0.9999972,4
0.9999999,0.9999991,0.9999982,0.99999994,0.9999994,4
0.9999998,0.9999987,0.9999976,0.9999999,0.9999992,4
0.999999,0.99999577,0.9999842,0.99999934,0.9999965,4
0.9999991,0.99999523,0.9999881,0.99999946,0.99999696,4
0.99999976,0.9999986,0.99999607,0.9999999,0.999999,4
0.9999995,0.9999976,0.9999944,0.9999997,0.9999983,4
0.9999992,0.9999952,0.999989,0.99999946,0.9999965,4
0.9999999,0.99999934,0.99999875,1.0,0.9999996,4
0.9999997,0.9999978,0.99999654,0.9999998,0.99999875,4
0.9999996,0.9999973,0.99999416,0.99999976,0.9999977,4
0.99999964,0.99999756,0.9999938,0.99999976,0.99999845,4
0.9999999,0.9999992,0.9999986,1.0,0.99999946,4
0.99999905,0.99999404,0.9999912,0.9999995,0.99999636,4
0.9999999,0.9999994,0.99999774,0.99999994,0.99999946,4
0.9999999,0.9999994,0.99999857,1.0,0.99999946,4
0.9999995,0.9999968,0.9999926,0.99999976,0.9999981,4
0.99999946,0.9999966,0.99999136,0.9999997,0.9999973,4
0.9999999,0.999999,0.9999977,0.99999994,0.9999994,4
0.9999998,0.9999988,0.9999973,0.99999994,0.99999934,4
